Date,Open,High,Low,Close,Adj Close,Volume
2021-05-28,66.143410,66.463181,65.891472,66.279068,57.858845,3115505
2021-06-01,66.589149,67.238373,66.220932,67.199615,58.662437,3064111
2021-06-02,67.277130,68.430229,67.054260,68.420540,59.728230,2960602
2021-06-03,68.585274,68.585274,67.761627,68.013565,59.372986,3755551
2021-06-04,68.207367,68.372093,67.684113,68.236435,59.567543,2808072
2021-06-07,68.313950,68.788757,68.158913,68.168602,59.508316,3279283
2021-06-08,68.275192,68.798447,68.236435,68.275192,59.601364,4061126
2021-06-09,68.798447,69.060081,68.420540,68.759689,60.024323,4259064
2021-06-10,68.740311,69.089149,68.430229,68.875969,60.125828,3442442
2021-06-11,68.875969,68.875969,67.800385,68.197678,59.533703,3380522
2021-06-14,68.284882,68.536819,67.984497,68.410851,59.719810,3454620
2021-06-15,68.226746,68.401161,67.441856,67.451553,58.882378,3225103
2021-06-16,67.732559,67.819771,66.317825,66.327522,57.901165,3394145
2021-06-17,66.385658,66.405037,65.736435,66.114342,57.715038,3681454
2021-06-18,65.765503,65.949615,64.757751,64.767441,56.539257,6611921
2021-06-21,65.077522,66.366280,64.912788,65.949615,57.571259,6134930
2021-06-22,65.668602,65.988373,65.368217,65.387596,57.080608,4012313
2021-06-23,65.387596,65.813950,65.135658,65.329460,57.029877,2973811
2021-06-24,65.794571,65.794571,64.806206,64.922478,56.674580,3497138
2021-06-25,65.319771,66.094963,64.980621,66.017441,57.630444,4008494
2021-06-28,66.056206,66.133720,65.416664,65.726746,57.376701,4729656
2021-06-29,65.736435,66.375969,65.591087,65.843025,57.478191,4264843
2021-06-30,65.562019,66.162788,64.563950,64.670540,56.651417,4297661
2021-07-01,63.720928,65.416664,63.711239,64.970932,56.914566,7887060
2021-07-02,65.213181,65.804260,65.029068,65.387596,57.279556,3403330
2021-07-06,65.484497,66.279068,64.961243,66.133720,57.933174,4088474
2021-07-07,65.910851,66.317825,65.484497,66.075584,57.882244,2785368
2021-07-08,65.843025,66.191856,65.406975,65.794571,57.636101,3075773
2021-07-09,66.114342,66.763565,65.804260,66.734497,58.459446,2660909
2021-07-12,66.569771,67.403099,66.346901,67.151161,58.824440,2742230
2021-07-13,66.986435,67.209305,65.968994,66.337212,58.111431,2780105
2021-07-14,66.259689,66.957367,66.230621,66.724808,58.450970,2726957
2021-07-15,66.870155,67.180229,66.705429,67.131783,58.807484,2141916
2021-07-16,67.529068,67.868217,67.296509,67.403099,59.045158,2944090
2021-07-19,66.715118,66.812019,65.930229,66.569771,58.315140,3832538
2021-07-20,66.812019,68.343025,66.782944,68.071709,59.630840,3915924
2021-07-21,68.032944,68.604652,67.965118,68.003876,59.571415,2018076
2021-07-22,67.751938,67.926353,67.374031,67.742249,59.342236,2118077
2021-07-23,67.829460,68.420540,67.800385,68.294571,59.826084,1823544
2021-07-26,68.168602,68.701553,68.032944,68.468994,59.978874,3046877
2021-07-27,68.178291,69.166664,68.129845,68.837212,60.301434,3615406
2021-07-28,69.137596,69.137596,68.110466,68.149223,59.698746,3601061
2021-07-29,68.323647,68.750000,67.965118,68.042633,59.605373,2434385
2021-07-30,68.217056,69.234497,68.042633,68.110466,59.866005,5686423
2021-08-02,68.391472,69.040695,67.751938,67.761627,59.559387,3196620
2021-08-03,68.120155,68.691856,67.500000,68.226746,59.968216,2991562
2021-08-04,68.207367,68.420540,67.819771,67.974808,59.746765,3057610
2021-08-05,68.313950,68.604652,67.936050,68.594963,60.291847,2745120
2021-08-06,68.643410,68.992249,68.197678,68.430229,60.147064,2083298
2021-08-09,68.372093,68.691856,68.032944,68.430229,60.147064,2352857
2021-08-10,68.420540,68.449615,67.829460,67.916664,59.695644,2224373
2021-08-11,68.284882,68.856590,68.032944,68.711243,60.394043,2378347
2021-08-12,68.846901,68.963181,68.197678,68.730621,60.411095,1806619
2021-08-13,69.021317,69.748062,68.837212,69.718994,61.279842,2983822
2021-08-16,69.738373,70.474808,69.709305,70.271317,61.765285,2991355
2021-08-17,70.135658,70.329460,69.418602,70.067825,61.586422,2491248
2021-08-18,69.932175,70.116280,69.341087,69.486435,61.075405,2441093
2021-08-19,69.253876,70.009689,68.905037,69.321709,60.930634,3700649
2021-08-20,69.321709,70.096901,68.653099,69.680229,61.245743,4906438
2021-08-23,69.757751,70.058144,68.827522,68.934113,60.589935,3253277
